# stan_version_major = 2
# stan_version_minor = 30
# stan_version_patch = 0
# model = corrosion_model_model
# start_datetime = 2023-01-23 00:24:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 250
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.84999999999999998
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = /Users/ddifrancesco/Github/Bayes-Lund2023/Bayes-Lund2023_presentation/tmp/corrosion_model_data_4.json
# init = 2 (Default)
# random
#   seed = 3811326661 (Default)
# output
#   file = /Users/ddifrancesco/Github/Bayes-Lund2023/Bayes-Lund2023_presentation/tmp/corrosion_model_chain_4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.30.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_beta,sigma_beta,depth_true_i1.1,depth_true_i1.2,depth_true_i1.3,depth_true_i1.4,depth_true_i1.5,depth_true_i1.6,depth_true_i1.7,depth_true_i1.8,depth_true_i1.9,depth_true_i1.10,delta_depth.1,delta_depth.2,delta_depth.3,delta_depth.4,delta_depth.5,delta_depth.6,delta_depth.7,delta_depth.8,delta_depth.9,delta_depth.10,depth_true_i2.1,depth_true_i2.2,depth_true_i2.3,depth_true_i2.4,depth_true_i2.5,depth_true_i2.6,depth_true_i2.7,depth_true_i2.8,depth_true_i2.9,depth_true_i2.10,growth.1,growth.2,growth.3,growth.4,growth.5,growth.6,growth.7,growth.8,growth.9,growth.10,CGR_pp
13.4261,0.70312,0.222531,4,15,0,-3.86207,-0.0607142,0.124414,4.02061,4.517,11.8993,5.24821,19.5733,2.13246,0.354985,8.15091,5.44242,7.87506,2.23494,2.91158,3.52899,2.26722,2.73085,3.14248,2.30293,2.8708,2.29655,2.68155,6.25555,7.42858,15.4283,7.51543,22.3041,5.27494,2.65792,11.0217,7.73896,10.5566,0.74498,0.970525,1.17633,0.755739,0.910283,1.04749,0.767645,0.956933,0.765516,0.893849,0.903447
11.2885,0.917465,0.222531,4,31,0,-0.957729,-0.168309,0.520011,3.94325,3.31062,11.2609,6.81867,18.7682,2.17172,1.33412,8.91583,6.80341,7.86522,2.21685,4.07549,4.04898,1.81637,3.65334,3.27068,1.49663,1.68635,1.15643,2.7825,6.1601,7.3861,15.3099,8.63504,22.4215,5.4424,2.83075,10.6022,7.95984,10.6477,0.738949,1.3585,1.34966,0.605457,1.21778,1.09023,0.498877,0.562117,0.385478,0.927499,0.596183
11.2343,0.839669,0.222531,5,31,0,1.75817,0.0161048,0.239136,4.45434,4.15036,10.5936,6.42236,19.4911,1.81109,0.88547,8.263,6.1863,8.02388,1.70189,3.56584,4.86433,4.34825,2.6593,3.67418,1.99087,2.53818,1.95118,2.557,6.15623,7.7162,15.4579,10.7706,22.1504,5.48527,2.87634,10.8012,8.13748,10.5809,0.567298,1.18861,1.62144,1.44942,0.886433,1.22473,0.663623,0.84606,0.650394,0.852334,1.72795
10.4018,0.641757,0.222531,4,31,0,2.38719,0.0216756,0.676562,3.9877,3.76151,10.7422,5.61471,18.7312,1.96324,0.837419,8.36648,5.87957,7.87635,2.30854,3.43226,4.84347,3.67297,3.58138,3.3344,1.75535,2.48943,1.7009,2.70815,6.29623,7.19377,15.5857,9.28767,22.3126,5.29764,2.59277,10.8559,7.58046,10.5845,0.769513,1.14409,1.61449,1.22432,1.19379,1.11147,0.585116,0.82981,0.566965,0.902715,0.629187
10.9046,0.912209,0.222531,5,31,0,-0.82173,-0.105668,0.354657,4.08787,2.99521,11.3594,6.60654,19.2446,1.58754,0.771277,8.63832,6.70065,6.92445,2.25393,4.95046,4.1509,2.61906,2.91128,3.86996,1.96402,2.26264,1.61226,3.75203,6.34181,7.94568,15.5103,9.2256,22.1559,5.45751,2.7353,10.901,8.31291,10.6765,0.751311,1.65015,1.38363,0.873019,0.970425,1.28999,0.654673,0.754213,0.537419,1.25068,0.641068
7.43744,0.803226,0.222531,4,31,0,4.97947,-0.145425,0.644913,4.50823,3.39346,11.2568,6.6673,19.1906,1.00704,0.891665,8.90131,6.2023,7.23909,1.58553,4.00506,3.89067,5.59351,2.91638,4.21709,1.94967,1.8442,1.08091,3.36419,6.09375,7.39852,15.1474,12.2608,22.107,5.22413,2.84134,10.7455,7.28322,10.6033,0.528509,1.33502,1.29689,1.8645,0.972127,1.4057,0.64989,0.614735,0.360305,1.1214,0.705179
9.79508,0.882734,0.222531,3,7,0,-1.0247,-0.0327193,0.661433,4.3985,3.62348,11.4148,6.46399,19.4094,1.14538,0.690522,9.1694,6.52498,7.33622,1.58486,3.99702,4.13304,3.89246,2.77671,4.5093,2.08541,1.99362,1.31341,3.33362,5.98336,7.62049,15.5479,10.3564,22.1861,5.65468,2.77593,11.163,7.83838,10.6698,0.528285,1.33234,1.37768,1.29749,0.925568,1.5031,0.695136,0.664541,0.437803,1.11121,1.2763
11.5013,0.747531,0.222531,4,15,0,4.64542,-0.247908,0.389667,4.3583,3.95681,11.401,6.38322,19.2338,1.26404,0.867775,8.51481,6.17703,7.69334,1.88678,3.33776,4.15497,1.91434,3.14839,4.27906,1.7927,2.25335,1.4076,2.41169,6.24508,7.29457,15.5559,8.29756,22.3822,5.54311,2.66048,10.7682,7.58462,10.105,0.628926,1.11259,1.38499,0.638113,1.04946,1.42635,0.597568,0.751116,0.469198,0.803896,0.671402
9.52827,0.988573,0.222531,5,31,0,-4.57983,-0.196777,0.413026,3.67664,3.46727,11.1505,5.95771,19.5841,1.51622,0.417115,8.52678,6.64485,7.52724,2.71366,3.87582,4.49452,2.07919,2.62616,4.01971,2.22909,2.4379,1.1789,2.53563,6.3903,7.34309,15.645,8.0369,22.2103,5.53593,2.64621,10.9647,7.82375,10.0629,0.904554,1.29194,1.49817,0.693064,0.875386,1.3399,0.743031,0.812632,0.392966,0.84521,0.858855
12.2238,0.966453,0.222531,5,31,0,-2.52935,-0.101637,0.361924,4.48845,4.10493,11.0174,5.99781,19.3094,2.33846,0.985484,8.64673,5.36912,7.60939,1.75879,3.62486,4.17604,4.49192,2.91611,2.77089,1.57002,2.23067,2.41456,3.26317,6.24724,7.72979,15.1935,10.4897,22.2255,5.10935,2.55551,10.8774,7.78368,10.8726,0.586264,1.20829,1.39201,1.49731,0.972036,0.923629,0.523341,0.743555,0.804853,1.08772,1.21692
11.8391,0.907335,0.222531,4,15,0,-4.59135,-0.0119152,0.495897,4.58337,3.89316,11.4647,6.04236,18.7005,2.32373,1.11073,8.49444,6.01203,7.21098,1.47613,3.52537,4.23304,2.57831,3.53704,2.72254,1.93323,2.27819,1.92271,3.21339,6.0595,7.41853,15.6977,8.62067,22.2375,5.04627,3.04397,10.7726,7.93474,10.4244,0.492043,1.17512,1.41101,0.859435,1.17901,0.907513,0.644411,0.759395,0.640905,1.07113,0.45199
10.5854,0.966481,0.222531,4,31,0,-3.17813,-0.298328,0.411824,3.39922,4.50564,10.9234,5.90498,18.8397,1.30743,0.680334,8.61716,6.38069,7.54527,2.68975,2.87604,4.41971,2.83259,3.1922,4.11062,2.07487,2.07165,1.40746,2.7073,6.08897,7.38168,15.3432,8.73757,22.0319,5.41804,2.7552,10.6888,7.78815,10.2526,0.896583,0.95868,1.47324,0.944197,1.06407,1.37021,0.691622,0.690548,0.469153,0.902432,0.396377
10.911,0.83712,0.222531,4,31,0,-2.51623,-0.0386716,0.30927,4.35698,4.51607,11.1474,6.59876,19.3033,1.6873,1.43132,8.4657,6.0814,7.51901,1.7954,3.03731,3.76568,2.84655,2.75132,3.78577,1.80786,2.2565,1.63874,2.76333,6.15238,7.55337,14.9131,9.44531,22.0546,5.47307,3.23918,10.7222,7.72014,10.2823,0.598466,1.01244,1.25523,0.94885,0.917106,1.26192,0.602619,0.752165,0.546247,0.921111,0.663248
9.64185,0.962408,0.222531,4,31,0,-0.336231,0.136851,0.473205,3.35283,4.18318,11.7167,5.76922,19.8673,1.92901,0.701983,8.48163,5.93937,7.50069,2.6339,3.79303,3.39255,3.75768,2.4398,3.49111,2.17302,2.23047,1.71301,3.1748,5.98672,7.9762,15.1092,9.5269,22.3071,5.42012,2.875,10.7121,7.65238,10.6755,0.877966,1.26434,1.13085,1.25256,0.813266,1.1637,0.72434,0.74349,0.571003,1.05827,0.937092
10.1662,0.812948,0.222531,4,15,0,3.42736,-0.221442,0.357819,4.02492,3.9733,10.6089,5.91042,19.4478,1.9515,0.974967,7.55554,6.24043,7.84952,2.40634,3.12817,5.00055,2.71057,2.7913,3.38698,1.7602,3.48032,1.45372,2.78768,6.43126,7.10147,15.6094,8.62099,22.2391,5.33847,2.73517,11.0359,7.69415,10.6372,0.802113,1.04272,1.66685,0.903524,0.930433,1.12899,0.586734,1.16011,0.484573,0.929228,0.671122
8.42063,0.898731,0.222531,4,15,0,-0.215589,-0.189435,0.485656,4.96025,3.57968,11.8629,6.40044,19.5911,2.62837,1.18119,7.97161,6.37616,7.54931,1.52837,3.60709,3.50992,2.1321,2.78917,2.7448,1.7056,3.09694,1.63062,3.1954,6.48862,7.18676,15.3728,8.53254,22.3803,5.37317,2.88679,11.0685,8.00678,10.7447,0.509458,1.20236,1.16997,0.7107,0.929724,0.914934,0.568533,1.03231,0.543541,1.06513,0.54369
8.37615,0.604948,0.222531,4,15,0,5.76183,-0.10128,0.165584,3.77488,4.25166,11.384,6.26692,19.2995,1.45505,0.485648,8.95848,5.36297,7.70773,2.77191,2.75286,3.99548,2.14425,2.9056,4.2901,2.56987,2.10269,2.68029,2.9028,6.54679,7.00452,15.3795,8.41117,22.2051,5.74515,3.05551,11.0612,8.04327,10.6105,0.923969,0.91762,1.33183,0.714751,0.968533,1.43003,0.856622,0.700897,0.893431,0.967599,0.959842
14.0815,0.969144,0.222531,4,15,0,-1.21285,0.022319,0.26402,3.64515,4.12569,10.9393,6.34141,19.1177,2.319,0.946555,8.27057,5.61833,8.05683,2.49336,3.13475,4.15937,4.09148,3.11931,2.96955,1.89943,2.7131,2.15411,2.44103,6.13852,7.26044,15.0987,10.4329,22.2371,5.28855,2.84598,10.9837,7.77244,10.4979,0.831121,1.04492,1.38646,1.36383,1.03977,0.989849,0.633143,0.904367,0.718036,0.813677,0.892738
4.7741,0.648585,0.222531,4,15,0,0.0211164,0.0166338,0.308859,3.52853,4.34701,11.1512,6.40484,19.2127,2.62486,1.10463,8.24452,5.68882,8.09375,2.54654,2.78442,5.01469,3.31914,3.22929,3.01976,2.00489,2.85658,1.93375,2.34872,6.07507,7.13143,16.1659,9.72398,22.442,5.64463,3.10952,11.1011,7.62257,10.4425,0.848846,0.92814,1.67156,1.10638,1.07643,1.00659,0.668297,0.952194,0.644585,0.782906,1.34072
8.61458,1,0.222531,4,15,0,2.55783,0.00799804,0.183616,3.95893,3.3488,11.5396,5.32823,19.4357,1.83527,0.438096,8.2275,5.80014,7.35508,2.12366,3.95752,3.0836,2.56462,3.02257,3.1893,2.46313,2.49468,2.56272,3.27852,6.08258,7.30632,14.6232,7.89285,22.4582,5.02456,2.90122,10.7222,8.36286,10.6336,0.707886,1.31917,1.02787,0.854874,1.00752,1.0631,0.821043,0.831559,0.854241,1.09284,0.969072
4.63135,0.899572,0.222531,4,15,0,3.89553,0.294271,0.439139,3.51636,4.20466,11.745,6.89142,19.0721,2.48826,0.111163,8.62935,5.68928,7.77208,2.4772,3.15459,3.98214,2.9466,3.35472,2.97347,2.77121,2.1345,1.88357,2.89987,5.99355,7.35925,15.7272,9.83802,22.4268,5.46173,2.88237,10.7639,7.57285,10.6719,0.825733,1.05153,1.32738,0.9822,1.11824,0.991156,0.923736,0.711501,0.627856,0.966623,1.25102
7.46629,0.96877,0.222531,4,15,0,4.14387,0.122985,0.349855,3.5686,3.56676,11.1397,6.73754,18.2432,1.7616,0.15444,8.39104,5.82888,8.22506,2.61563,4.03481,4.31178,7.50654,3.77492,3.59165,2.78101,2.40572,2.07763,2.3977,6.18423,7.60157,15.4514,14.2441,22.0182,5.35325,2.93545,10.7968,7.90651,10.6228,0.871877,1.34494,1.43726,2.50218,1.25831,1.19722,0.927003,0.801906,0.692544,0.799232,1.2889
10.2343,0.945235,0.222531,4,15,0,0.253012,0.0400443,0.40258,3.4075,3.591,10.4499,5.57152,19.0244,1.44557,0.30051,8.33348,5.54974,8.33927,2.76227,3.97267,4.84226,2.51063,3.01619,3.90529,2.61494,2.50102,2.30978,2.18378,6.16976,7.56367,15.2922,8.08214,22.0406,5.35086,2.91545,10.8345,7.85952,10.523,0.920756,1.32422,1.61409,0.836876,1.0054,1.30176,0.871646,0.833672,0.769926,0.727926,1.20396
8.66125,0.866426,0.222531,5,31,0,-0.550955,-0.249587,0.287538,3.85748,4.53175,12.407,6.52833,19.3656,2.62062,1.32756,8.86476,5.92097,7.16083,2.22472,2.91331,2.66945,1.902,2.56697,2.51349,1.5488,2.12907,1.79867,3.85047,6.0822,7.44505,15.0765,8.43034,21.9326,5.13411,2.87636,10.9938,7.71965,11.0113,0.741574,0.971103,0.889816,0.634001,0.855656,0.83783,0.516266,0.70969,0.599558,1.28349,0.82598
9.56606,0.733758,0.222531,4,15,0,2.97842,-0.0572387,0.366449,4.5437,4.01558,11.9011,6.31359,19.7023,1.48339,0.763033,8.45378,6.27636,6.87315,2.22169,3.70644,3.10631,3.61966,2.47929,3.76253,2.15706,2.10122,1.62577,3.79804,6.76539,7.72202,15.0074,9.93325,22.1816,5.24592,2.92009,10.555,7.90213,10.6712,0.740562,1.23548,1.03544,1.20655,0.826429,1.25418,0.71902,0.700408,0.541923,1.26601,0.964707
9.71548,0.971967,0.222531,4,15,0,-1.4879,0.0503684,0.454869,4.29615,3.48126,11.6893,6.24668,18.8857,1.63141,0.523232,8.74483,6.62246,7.16974,2.33876,4.27193,3.3704,3.2166,3.32672,3.53203,2.26097,1.75215,1.12402,3.4898,6.63491,7.75319,15.0597,9.46328,22.2124,5.16345,2.78421,10.497,7.74648,10.6595,0.779586,1.42398,1.12347,1.0722,1.10891,1.17734,0.753658,0.58405,0.374674,1.16327,1.0526
9.033,0.903109,0.222531,4,31,0,-1.04195,-0.0910706,0.182684,4.24913,4.18971,10.7395,6.07538,19.2014,2.32496,0.570402,8.48024,5.48705,7.67571,2.25219,3.35074,4.77661,2.4827,2.91723,3.47873,1.9335,2.13002,2.81783,2.95689,6.50132,7.54045,15.5161,8.55807,22.1187,5.80369,2.5039,10.6103,8.30488,10.6326,0.75073,1.11691,1.5922,0.827566,0.97241,1.15958,0.644501,0.710005,0.939277,0.985629,0.761774
6.58722,0.742775,0.222531,4,15,0,5.54818,0.0763608,0.3037,3.7474,3.66916,10.9477,6.02734,18.7345,1.96847,0.450725,8.39603,4.85239,7.57907,2.70776,3.59315,5.01384,3.61084,3.26293,3.10051,2.90479,2.4711,3.04464,3.05277,6.45516,7.26231,15.9616,9.63818,21.9974,5.06898,3.35551,10.8671,7.89703,10.6318,0.902587,1.19772,1.67128,1.20361,1.08764,1.0335,0.968263,0.8237,1.01488,1.01759,1.118
-1.55127,0.766177,0.222531,4,15,0,11.8824,0.0931081,0.276814,4.3314,3.36363,10.4523,6.01342,19.4697,2.20646,0.264951,8.76116,5.237,6.88622,1.75458,4.82091,4.70018,3.48641,2.88869,4.03781,2.12042,2.06215,2.68652,3.44412,6.08598,8.18454,15.1525,9.49983,22.3584,6.24428,2.38537,10.8233,7.92352,10.3303,0.584859,1.60697,1.56673,1.16214,0.962896,1.34594,0.706807,0.687384,0.895507,1.14804,1.29079
9.11616,1,0.222531,4,15,0,6.71958,-0.160651,0.329158,3.88361,3.62331,11.5533,7.08629,19.3411,1.50035,0.6652,8.40659,5.90574,6.86116,2.31466,4.39393,3.53205,1.94489,2.92719,4.37157,2.22205,2.36824,1.96112,3.62414,6.19827,8.01724,15.0853,9.03118,22.2683,5.87192,2.88725,10.7748,7.86687,10.4853,0.771553,1.46464,1.17735,0.648296,0.975731,1.45719,0.740683,0.789412,0.653708,1.20805,1.1021
5.6334,0.980152,0.222531,5,31,0,6.10061,0.0224448,0.178884,3.26446,3.81492,11.2609,5.27908,18.415,1.77049,0.037776,7.70863,5.21042,7.76137,2.89449,3.22168,4.22611,2.73884,3.79217,3.15918,3.17399,3.19001,2.56581,2.95828,6.15895,7.0366,15.487,8.01792,22.2072,4.92967,3.21177,10.8986,7.77624,10.7196,0.96483,1.07389,1.4087,0.912948,1.26406,1.05306,1.058,1.06334,0.855271,0.986092,0.913661
14.2544,0.984691,0.222531,4,15,0,1.70678,0.0171211,0.153416,3.30526,3.94509,11.9501,6.49377,19.4189,1.89096,0.204885,7.84425,5.70131,7.42067,2.62324,3.5492,3.42931,2.91038,2.95482,3.29685,3.0577,3.17736,2.34619,3.27882,5.9285,7.4943,15.3794,9.40415,22.3737,5.1878,3.26259,11.0216,8.0475,10.6995,0.874412,1.18307,1.1431,0.970126,0.984939,1.09895,1.01923,1.05912,0.782064,1.09294,1.01412
15.244,0.885185,0.222531,4,15,0,-8.12052,0.00389719,0.136502,3.29072,3.67518,11.6088,6.07318,19.2741,2.1775,0.195352,8.26467,5.61643,7.32184,2.93922,3.93081,3.51587,3.54027,2.96603,3.27017,2.49625,2.78913,2.7162,3.2378,6.22995,7.60599,15.1247,9.61346,22.2401,5.44767,2.6916,11.0538,8.33263,10.5596,0.97974,1.31027,1.17196,1.18009,0.988677,1.09006,0.832082,0.929711,0.9054,1.07927,1.02576
6.20896,0.604423,0.222531,5,31,0,3.70529,-0.0523912,0.23751,4.23741,4.21025,10.8724,6.4112,19.0539,1.97814,0.0165699,8.54457,5.92604,7.69148,1.92159,3.39781,4.43507,3.33669,3.1191,3.4578,3.63004,2.23635,1.8904,2.96199,6.159,7.60806,15.3074,9.74789,22.173,5.43593,3.64661,10.7809,7.81644,10.6535,0.640531,1.1326,1.47836,1.11223,1.0397,1.1526,1.21001,0.74545,0.630134,0.987329,1.08372
6.21586,0.912082,0.222531,4,31,0,2.93463,-0.07362,0.36149,3.92344,3.93642,11.1449,6.13738,19.5611,2.33123,0.0118772,8.6868,6.01596,7.63645,2.26696,3.57319,4.1409,3.30859,2.62324,3.05211,1.93856,2.23633,1.93087,2.92182,6.19041,7.50961,15.2858,9.44598,22.1844,5.38334,1.95044,10.9231,7.94683,10.5583,0.755655,1.19106,1.3803,1.10286,0.874415,1.01737,0.646187,0.745442,0.643623,0.973941,1.09404
8.15013,0.885641,0.222531,4,23,0,2.6767,0.0348777,0.174897,3.82359,3.92938,11.4669,6.66409,18.4263,1.20865,0.152158,8.25082,5.85969,7.41083,2.50611,3.74168,3.53727,2.95882,3.53708,4.33494,2.15288,2.88597,2.30646,3.21992,6.32971,7.67106,15.0041,9.6229,21.9634,5.54358,2.30504,11.1368,8.16615,10.6308,0.835372,1.24723,1.17909,0.986272,1.17903,1.44498,0.717626,0.96199,0.768819,1.07331,1.23707
4.53377,0.905756,0.222531,4,15,0,2.89864,0.127276,0.308119,3.81411,3.65465,10.9469,6.65989,18.6056,1.85552,0.0516775,8.31692,5.19947,7.2871,2.51067,4.0522,4.01849,4.26058,3.62836,3.62494,3.52836,2.56719,2.56574,3.67298,6.32478,7.70685,14.9654,10.9205,22.2339,5.48046,3.58003,10.8841,7.76521,10.9601,0.836889,1.35073,1.3395,1.42019,1.20945,1.20831,1.17612,0.85573,0.855247,1.22433,0.990642
1.88277,0.943661,0.222531,5,31,0,8.82045,0.0775474,0.338309,4.1002,2.85242,9.85237,5.04075,18.8842,1.83642,0.0842856,8.51062,5.8363,7.89389,1.98276,4.78158,5.1206,3.5094,3.29285,3.84479,2.28148,2.19313,1.79868,2.9123,6.08296,7.634,14.973,8.55015,22.1771,5.68121,2.36576,10.7037,7.63498,10.8062,0.660919,1.59386,1.70687,1.1698,1.09762,1.2816,0.760492,0.731042,0.599561,0.970765,0.94559
7.11573,0.995249,0.222531,4,15,0,8.1489,0.329976,0.682205,3.79062,3.3397,12.0933,6.29788,19.4169,2.26824,0.811906,9.01736,6.34652,7.08062,2.27027,4.32079,3.17083,4.11139,2.72806,3.03386,1.85909,1.65174,1.32653,3.8534,6.06089,7.66049,15.2641,10.4093,22.145,5.3021,2.671,10.6691,7.67305,10.934,0.756757,1.44026,1.05694,1.37046,0.909353,1.01129,0.619698,0.55058,0.442177,1.28447,0.723227
9.58213,0.861192,0.222531,5,31,0,0.056392,-0.332432,0.538778,4.56946,4.28702,10.4801,5.9579,19.1102,1.55508,1.0238,8.07821,5.76656,8.03153,1.87559,3.03192,5.03282,1.81891,3.08625,3.69066,1.96405,2.74025,2.04734,2.41062,6.44505,7.31894,15.513,7.77681,22.1964,5.24575,2.98785,10.8185,7.81391,10.4421,0.625198,1.01064,1.67761,0.606305,1.02875,1.23022,0.654683,0.913415,0.682448,0.803539,0.226798
12.6425,0.87804,0.222531,4,15,0,-4.77772,-0.209938,0.327789,4.53561,3.79794,10.9793,6.38473,19.202,1.59376,1.18572,8.80019,6.16364,8.46101,1.87613,3.59776,4.31741,1.63516,2.99275,3.65651,2.00112,2.04438,1.69592,2.18268,6.41174,7.3957,15.2967,8.01989,22.1948,5.25027,3.18683,10.8446,7.85956,10.6437,0.625377,1.19925,1.43914,0.545052,0.997583,1.21884,0.66704,0.681458,0.565305,0.727561,0.989887
10.2556,0.936294,0.222531,5,31,0,-1.41241,0.0203695,0.344726,3.77467,2.64291,11.4395,5.8771,18.8882,2.26465,0.56932,8.73119,6.06232,7.09737,1.93383,5.2986,4.00145,2.98959,3.40291,3.10901,2.17599,2.17772,1.85399,3.69087,5.7085,7.94151,15.4409,8.86669,22.2911,5.37366,2.74531,10.9089,7.91631,10.7882,0.64461,1.7662,1.33382,0.996529,1.1343,1.03634,0.72533,0.725907,0.617995,1.23029,1.36856
